year,var_name,description,value
2031,Market Services (gdp_va_ms),,6047.132265022104
2032,Market Services (gdp_va_ms),,6575.501361131713
2024,Nominal GDP (gdp_va_tot),,158568.1
2025,Nominal GDP (gdp_va_tot),,174972.4
2026,Nominal GDP (gdp_va_tot),,185845.6
2027,Nominal GDP (gdp_va_tot),,205377.9
2028,Nominal GDP (gdp_va_tot),,216131.9
2029,Nominal GDP (gdp_va_tot),,228435.6
2030,Nominal GDP (gdp_va_tot),,240370.6
2031,Nominal GDP (gdp_va_tot),,256823.5
2032,Nominal GDP (gdp_va_tot),,273824.6
2024,Nominal GDP (gdp_va_tot),,141258.83765302954
2025,Nominal GDP (gdp_va_tot),,157617.76456359192
2026,Nominal GDP (gdp_va_tot),,181287.8252698788
2027,Nominal GDP (gdp_va_tot),,204962.86733045062
2028,Nominal GDP (gdp_va_tot),,233000.50636751766
2029,Nominal GDP (gdp_va_tot),,269234.2821028017
2030,Nominal GDP (gdp_va_tot),,304009.8174283254
2031,Nominal GDP (gdp_va_tot),,345901.63725261186
2032,Nominal GDP (gdp_va_tot),,390205.9924483266
2024,2. Real GDP,,143278.43765302945
2025,2. Real GDP,,157617.7645635919
2026,2. Real GDP,,181287.82526987884
2027,2. Real GDP,,204962.86733045068
2028,2. Real GDP,,233000.50636751752
2029,2. Real GDP,,269234.28210280155
2030,2. Real GDP,,304009.8174283254
2031,2. Real GDP,,345901.6372526118
2032,2. Real GDP,,390205.99244832667
2024,2. Real GDP,,155783.69865302954
2025,2. Real GDP,,176918.8543635919
2026,2. Real GDP,,199898.14276237882
2027,2. Real GDP,,225457.16600975062
2028,2. Real GDP,,254611.99914551765
2029,2. Real GDP,,290957.13820040174
2030,2. Real GDP,,325987.6153803254
2031,2. Real GDP,,368330.8543526119
2032,2. Real GDP,,413970.3378483266
2024,Source: gdp_r_grp,,40308.689
2025,Source: gdp_r_grp,,44769.979
2026,Source: gdp_r_grp,,48415.477999999996
2027,Source: gdp_r_grp,,54629.18
2028,Source: gdp_r_grp,,59225.16
2029,Source: gdp_r_grp,,62108.93
2030,Source: gdp_r_grp,,65659.7
2031,Source: gdp_r_grp,,68972.24
2032,Source: gdp_r_grp,,72870.79000000001
2024,Agriculture (gdp_r_a),,46034.76
2025,Agriculture (gdp_r_a),,47200.61
2026,Agriculture (gdp_r_a),,48583.05
2027,Agriculture (gdp_r_a),,53633.24
2028,Agriculture (gdp_r_a),,58780.61
2029,Agriculture (gdp_r_a),,61535.96
2030,Agriculture (gdp_r_a),,64374.36
2031,Agriculture (gdp_r_a),,66089.8
2032,Agriculture (gdp_r_a),,67560.57
2024,Agriculture (gdp_r_a),,29809.8
2025,Agriculture (gdp_r_a),,39502.51015502721
2026,Agriculture (gdp_r_a),,46658.68607433501
2027,Agriculture (gdp_r_a),,55528.64910924131
2028,Agriculture (gdp_r_a),,68336.48018916478
2029,Agriculture (gdp_r_a),,72753.27569671921
2030,Agriculture (gdp_r_a),,76222.84481452448
2031,Agriculture (gdp_r_a),,94515.67646602873
2032,Agriculture (gdp_r_a),,97849.87142329951
2024,Mining (gdp_r_mi),,5758.955
2025,Mining (gdp_r_mi),,6304.044
2026,Mining (gdp_r_mi),,6783.924
2027,Mining (gdp_r_mi),,7407.545
2028,Mining (gdp_r_mi),,8897.807
2029,Mining (gdp_r_mi),,9165.029
2030,Mining (gdp_r_mi),,9252.199
2031,Mining (gdp_r_mi),,10030.19
2032,Mining (gdp_r_mi),,10723.74
2024,Mining (gdp_r_mi),,6469.8
2025,Mining (gdp_r_mi),,7591.38270829206
2026,Mining (gdp_r_mi),,11099.395271927226
2027,Mining (gdp_r_mi),,20542.105586620753
2028,Mining (gdp_r_mi),,22339.945834147813
2029,Mining (gdp_r_mi),,17985.63324186577
2030,Mining (gdp_r_mi),,33315.20611905579
2031,Mining (gdp_r_mi),,36999.982054111526
2032,Mining (gdp_r_mi),,46459.40720554872
2024,Manufacturing (gdp_r_m),,14995.81
2025,Manufacturing (gdp_r_m),,17098.45
2026,Manufacturing (gdp_r_m),,15225.02
2027,Manufacturing (gdp_r_m),,19543.02
2028,Manufacturing (gdp_r_m),,20437.08
2029,Manufacturing (gdp_r_m),,24604.74
2030,Manufacturing (gdp_r_m),,24458.9
2031,Manufacturing (gdp_r_m),,26101.73
2032,Manufacturing (gdp_r_m),,28270.14
2024,Manufacturing (gdp_r_m),,20560.9
2025,Manufacturing (gdp_r_m),,25057.481336219673
2026,Manufacturing (gdp_r_m),,15616.756755152972
2027,Manufacturing (gdp_r_m),,12629.743580333743
2028,Manufacturing (gdp_r_m),,14838.628256985889
2029,Manufacturing (gdp_r_m),,24053.68955999572
2030,Manufacturing (gdp_r_m),,24947.974569142418
2031,Manufacturing (gdp_r_m),,31554.847476507377
2032,Manufacturing (gdp_r_m),,47751.9922074223
2024,Energy and Water (gdp_r_e),,5451.646
2025,Energy and Water (gdp_r_e),,6013.477
2026,Energy and Water (gdp_r_e),,6081.913
2027,Energy and Water (gdp_r_e),,7084.966
2028,Energy and Water (gdp_r_e),,7482.443
2029,Energy and Water (gdp_r_e),,7991.808
2030,Energy and Water (gdp_r_e),,8256.267
2031,Energy and Water (gdp_r_e),,9539.299
2032,Energy and Water (gdp_r_e),,9816.608
2024,Energy and Water (gdp_r_e),,4684.7
2025,Energy and Water (gdp_r_e),,6592.603397884559
2026,Energy and Water (gdp_r_e),,7797.3686828143245
2027,Energy and Water (gdp_r_e),,8708.254997362223
2028,Energy and Water (gdp_r_e),,10633.640413883819
2029,Energy and Water (gdp_r_e),,12455.999038983198
2030,Energy and Water (gdp_r_e),,14357.38849884658
2031,Energy and Water (gdp_r_e),,14894.474225888265
2032,Energy and Water (gdp_r_e),,20405.093497475602
2024,Construction (gdp_r_c),,23079.82
