year,block,equation,description,value
2026,-воридот,Market Services (im_ms),21041.81,24.076875169423268
2027,-воридот,Market Services (im_ms),21041.81,24.190128286679734
2028,-воридот,Market Services (im_ms),21041.81,25.037008408975055
2029,-воридот,Market Services (im_ms),21041.81,24.997841949968574
2030,-воридот,Market Services (im_ms),21041.81,23.212691264136915
2031,-воридот,Market Services (im_ms),21041.81,23.61099972238502
2032,-воридот,Market Services (im_ms),21041.81,23.670918038623597
2024,-воридот,Market Services (im_ms),21041.81,14913.185793822551
2025,-воридот,Market Services (im_ms),21041.81,15297.656202973878
2026,-воридот,Market Services (im_ms),21041.81,17562.99802488943
2027,-воридот,Market Services (im_ms),21041.81,18651.11795991876
2028,-воридот,Market Services (im_ms),21041.81,20293.938330646073
2029,-воридот,Market Services (im_ms),21041.81,21057.933352777323
2030,-воридот,Market Services (im_ms),21041.81,20179.35255998876
2031,-воридот,Market Services (im_ms),21041.81,21700.075629900595
2032,-воридот,Market Services (im_ms),21041.81,22523.29561905746
2024,-воридот,Total (im_tot),95759.2,95759.2
2025,-воридот,Total (im_tot),95759.2,98784.21
2026,-воридот,Total (im_tot),95759.2,102922.7
2027,-воридот,Total (im_tot),95759.2,108787.6
2028,-воридот,Total (im_tot),95759.2,114365.9
2029,-воридот,Total (im_tot),95759.2,118857.3
2030,-воридот,Total (im_tot),95759.2,122657.6
2031,-воридот,Total (im_tot),95759.2,129676
2032,-воридот,Total (im_tot),95759.2,134254.7
2024,-воридот,74585.1,95759.19874,95759.19874
2025,-воридот,74585.1,95759.19874,98784.21064
2026,-воридот,74585.1,95759.19874,102922.68307
2027,-воридот,74585.1,95759.19874,108787.6182
2028,-воридот,74585.1,95759.19874,114365.88864
2029,-воридот,74585.1,95759.19874,118857.27528999998
2030,-воридот,74585.1,95759.19874,122657.64207
2031,-воридот,74585.1,95759.19874,129676.04778000001
2032,-воридот,74585.1,95759.19874,134254.69587
2024,-воридот,74585.1,95759.19874,99.99999868419954
2025,-воридот,74585.1,95759.19874,100.00000064787682
2026,-воридот,74585.1,95759.19874,99.9999835507619
2027,-воридот,74585.1,95759.19874,100.00001672984789
2028,-воридот,74585.1,95759.19874,99.99999006696927
2029,-воридот,74585.1,95759.19874,99.99997921036402
2030,-воридот,74585.1,95759.19874,100.00003429873075
2031,-воридот,74585.1,95759.19874,100.00003684567692
2032,-воридот,74585.1,95759.19874,99.99999692375759
2024,-воридот,74585.1,95759.19874,67868.43538066346
2025,-воридот,74585.1,95759.19874,70012.38367241688
2026,-воридот,74585.1,95759.19874,72945.492354483
2027,-воридот,74585.1,95759.19874,77102.1999519227
2028,-воридот,74585.1,95759.19874,81055.75547743213
2029,-воридот,74585.1,95759.19874,84238.9875776301
2030,-воридот,74585.1,95759.19874,86932.44247997743
2031,-воридот,74585.1,95759.19874,91906.67011387504
2032,-воридот,74585.1,95759.19874,95151.7591731561
2024,-воридот,105236.09999999992,27890.763726323326,27890.763726323326
2025,-воридот,105236.09999999992,27890.763726323326,28771.826781177126
2026,-воридот,105236.09999999992,27890.763726323326,29977.195646537297
2027,-воридот,105236.09999999992,27890.763726323326,31685.412947155903
2028,-воридот,105236.09999999992,27890.763726323326,33310.13647127395
2029,-воридот,105236.09999999992,27890.763726323326,34618.29490938738
2030,-воридот,105236.09999999992,27890.763726323326,35725.18733673675
2031,-воридот,105236.09999999992,27890.763726323326,37769.36374974721
2032,-воридот,105236.09999999992,27890.763726323326,39102.93789974506
2024,-воридот,30650.999999999913,67868.43627367666,67868.43627367666
2025,-воридот,30650.999999999913,67868.43627367666,70012.38321882288
2026,-воридот,30650.999999999913,67868.43627367666,72945.5043534627
2027,-воридот,30650.999999999913,67868.43627367666,77102.1870528441
2028,-воридот,30650.999999999913,67868.43627367666,81055.76352872603
2029,-воридот,30650.999999999913,67868.43627367666,84239.00509061263
2030,-воридот,30650.999999999913,67868.43627367666,86932.41266326325
2031,-воридот,30650.999999999913,67868.43627367666,91906.63625025279
2032,-воридот,30650.999999999913,67868.43627367666,95151.76210025494
