year,var_name,description,value
2004,"dCPIFood,t","продтовары, включая алкогольные напитки",104.54389787075907
2005,"dCPIFood,t","продтовары, включая алкогольные напитки",108.34996648400279
2006,"dCPIFood,t","продтовары, включая алкогольные напитки",114.20553499977952
2007,"dCPIFood,t","продтовары, включая алкогольные напитки",125.80577978839199
2008,"dCPIFood,t","продтовары, включая алкогольные напитки",112.92913910793513
2009,"dCPIFood,t","продтовары, включая алкогольные напитки",102.92826787142512
2010,"dCPIFood,t","продтовары, включая алкогольные напитки",113.98338427221167
2011,"dCPIFood,t","продтовары, включая алкогольные напитки",110
2012,"dCPIFood,t","продтовары, включая алкогольные напитки",105.6
2013,"dCPIFood,t","продтовары, включая алкогольные напитки",103.2
2014,"dCPIFood,t","продтовары, включая алкогольные напитки",109.7
2015,"dCPIFood,t","продтовары, включая алкогольные напитки",104.3
2016,"dCPIFood,t","продтовары, включая алкогольные напитки",106.8
2017,"dCPIFood,t","продтовары, включая алкогольные напитки",107.5
2018,"dCPIFood,t","продтовары, включая алкогольные напитки",105
2019,"dCPIFood,t","продтовары, включая алкогольные напитки",110.9
2020,"dCPIFood,t","продтовары, включая алкогольные напитки",113
2021,"dCPIFood,t","продтовары, включая алкогольные напитки",107.3
2022,"dCPIFood,t","продтовары, включая алкогольные напитки",105.2
2023,"dCPIFood,t","продтовары, включая алкогольные напитки",103.4
2024,"dCPIFood,t","продтовары, включая алкогольные напитки",103
2025,"dCPIFood,t","продтовары, включая алкогольные напитки",104.5
2026,"dCPIFood,t","продтовары, включая алкогольные напитки",105.95005252891333
2027,"dCPIFood,t","продтовары, включая алкогольные напитки",105.76812053926189
2028,"dCPIFood,t","продтовары, включая алкогольные напитки",105.93756273216974
2029,"dCPIFood,t","продтовары, включая алкогольные напитки",105.38385701958872
2030,"dCPIFood,t","продтовары, включая алкогольные напитки",105.19697777393698
2031,"dCPIFood,t","продтовары, включая алкогольные напитки",106.53136707413974
2032,"dCPIFood,t","продтовары, включая алкогольные напитки",105.9875437991155
2033,"dCPIFood,t","продтовары, включая алкогольные напитки",106.21656100352696
2034,"dCPIFood,t","продтовары, включая алкогольные напитки",106.4396267959571
2035,"dCPIFood,t","продтовары, включая алкогольные напитки",106.65723847927484
2000,"dCPInonFood,t",непродовольственные товары,144.32963717616136
2001,"dCPInonFood,t",непродовольственные товары,110.40932811220212
2002,"dCPInonFood,t",непродовольственные товары,106.37189918288293
2003,"dCPInonFood,t",непродовольственные товары,108.29350265197286
2004,"dCPInonFood,t",непродовольственные товары,106.23911112437364
2005,"dCPInonFood,t",непродовольственные товары,102.73170875392567
2006,"dCPInonFood,t",непродовольственные товары,103.8
2007,"dCPInonFood,t",непродовольственные товары,110.3
2008,"dCPInonFood,t",непродовольственные товары,107.7
2009,"dCPInonFood,t",непродовольственные товары,105.2
2010,"dCPInonFood,t",непродовольственные товары,106.6
2011,"dCPInonFood,t",непродовольственные товары,106.3
2012,"dCPInonFood,t",непродовольственные товары,106.7
2013,"dCPInonFood,t",непродовольственные товары,106.1
2014,"dCPInonFood,t",непродовольственные товары,102.9
2015,"dCPInonFood,t",непродовольственные товары,107.8
2016,"dCPInonFood,t",непродовольственные товары,105.7
2017,"dCPInonFood,t",непродовольственные товары,104.4
2018,"dCPInonFood,t",непродовольственные товары,106.4
2019,"dCPInonFood,t",непродовольственные товары,104.2
2020,"dCPInonFood,t",непродовольственные товары,105.8
2021,"dCPInonFood,t",непродовольственные товары,107.5
2022,"dCPInonFood,t",непродовольственные товары,104
2023,"dCPInonFood,t",непродовольственные товары,106.6
2024,"dCPInonFood,t",непродовольственные товары,104
2025,"dCPInonFood,t",непродовольственные товары,101.5
2026,"dCPInonFood,t",непродовольственные товары,95.41027267308208
2027,"dCPInonFood,t",непродовольственные товары,101.83594244373846
2028,"dCPInonFood,t",непродовольственные товары,103.33884055585457
2029,"dCPInonFood,t",непродовольственные товары,102.17762769176343
2030,"dCPInonFood,t",непродовольственные товары,101.29721166654382
2031,"dCPInonFood,t",непродовольственные товары,101.85634202963466
2032,"dCPInonFood,t",непродовольственные товары,102.22015348734965
2033,"dCPInonFood,t",непродовольственные товары,100.34620566056664
